"property_id","price"
"d56159653f5d2abc5ed5acd7",1060449207.39448
"45550aa81c0151f1fd9fd8fe",869079312.352541
"735deef3382aa15930482f3e",647629214.479502
"0dd49fa8bb7be52b851c6dc9",567809191.382988
"7d3220a91e78f8bc2924d1cd",1298359593.65393
"d3054072b2175deec2c1f8dc",356260165.895996
"b7574b06d593fca4eac59815",356079144.306164
"79e822115c5c1a4531366001",715459955.784872
"d3ed5316a463d38c1bd321d0",1286026260.96131
"2f1880c9b8f7ac2715e1236d",952864250.580027
"dcca1c7f109175760ff531c6",607487569.772376
"dfc4f3facf91bbd93ee0fa4d",368612034.593369
"30e134a6cbe61d7954d0f56b",412655065.06922
"385fee7bd9ad7722d45dd034",446649857.836867
"87199c236bf22903d1aafdd0",480067692.147346
"19e19ad0cd6b5e84d8aa970e",407297669.355452
"907f968e78d748fde69dd44f",953947780.941698
"be094e5db0f784e3aa013aae",406916484.830805
"7ab96f83915bc84f8c03c1bd",370509563.409304
"07f4aa9b9ff5b0b05d31e6c0",1026667286.65187
"e9be8cd37abed8ab510ba1f5",827695203.802684
"5f6ad58df27b562db077b5ce",823175102.250744
"ee96d947484aaace40f9b77f",886838720.315108
"15c4aef8401208054697b81e",844171449.712295
"22d6cb11333f2839b8112b89",1235126721.83726
"288c09c33907dadbae495c11",1289159633.26466
"f71d2bca0c5fe2720a1544c4",385997100.194159
"451744cf3ce55a98db8a3562",393500286.194703
"fba9ae05a6a8a9e0c6268a9f",432326454.132337
"1338e58f7dcebf5a1ea59388",355617046.553779
"a817e8da0ada143ac87277ee",373885731.563035
"46d8bb3e9a0ca584d3c7a317",401723208.780979
"b2506aa9463aebf01e1e00ca",434149896.515593
"7ec025b9b6e6f33bf65af41b",475380183.36745
"2ff531e27672ecd2362eed55",620708934.67881
"9b3cf0d1b91b9c6a2a887647",602863346.698013
"7db5291ce4602d9b2b266872",408067296.123057
"65d5918e826c33bb950fc008",599903605.256371
"395c34e4b8f52cbdb0522459",690770661.433442
"855f4b67d2bd6d18fd03d8e7",987950999.606524
"9ff06409b37e5b5dece4604a",595450399.505331
"0508cd7bd2c77ebb6fea1e56",572826180.030083
"b45fff2e718e54772d46a3fd",633768881.229132
"cf4d2297b73dbc357d21e31b",563393039.947848
"0ada7044c5b29925abc90879",552470544.371879
"6305f02255274ab5fb6bd39c",652330206.404457
"d9a94194ae1350512beff3e6",512749074.533918
"e3896296cb80d50d9ad3f903",621926774.88233
"6514f355887c64136edb5595",836275822.666628
"f03400cc18e12903b3ffbe5a",894935721.939113
"4e134600155a64783b3f8c3e",1001688246.77014
"d63ebc63c82fbf66d8b6ffd3",556906258.778364
"1bd64811bd59706844230198",941726791.727414
"a83921284639eedd4a511cb6",634746003.239745
"a2f3f7a1cd573e2a33f52e2d",690252032.87217
"47344a66471fa51f61c64652",729343618.726524
"78fd849c9429091347d7e5c9",714077846.436985
"c3daf2abea55af99c9579319",594474175.414873
"52864916eb1984abca41ec66",714077846.436985
"c62494a9d7aede44f2f84023",925371192.326439
"a2b576643f7a032371587e5e",1108821710.03637
"e53bc68f0e97ccead24f3e56",475903376.339219
"fd82c710aad91bc90af490fe",599105554.889173
"d436abc2ee37ba3dd561e940",584902896.760336
"216a598114a403676011cb51",552897136.851092
"ea230d5eccd2b687888173bb",929986010.544352
"18bd0dd7580f2a7cb19a90b9",366280685.679555
"b143c8ca6d334f6a73c3f2a0",447382989.795145
